keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
6507,2012-04-23,23,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2012
6508,2012-04-24,24,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2012
6509,2012-04-25,25,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2012
6510,2012-04-26,26,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2012
6511,2012-04-27,27,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2012
6512,2012-04-28,28,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2012
6513,2012-04-29,29,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2012
6514,2012-04-30,30,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2012
6515,2012-05-01,1,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2012
6516,2012-05-02,2,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2012
6517,2012-05-03,3,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2012
6518,2012-05-04,4,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2012
6519,2012-05-05,5,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2012
6520,2012-05-06,6,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2012
6521,2012-05-07,7,2,TER,TERCA,5,MAI,MAIO,3,2,1,2012
6522,2012-05-08,8,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2012
6523,2012-05-09,9,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2012
6524,2012-05-10,10,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2012
6525,2012-05-11,11,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2012
6526,2012-05-12,12,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2012
6527,2012-05-13,13,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2012
6528,2012-05-14,14,2,TER,TERCA,5,MAI,MAIO,3,2,1,2012
6529,2012-05-15,15,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2012
6530,2012-05-16,16,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2012
6531,2012-05-17,17,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2012
6532,2012-05-18,18,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2012
6533,2012-05-19,19,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2012
6534,2012-05-20,20,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2012
6535,2012-05-21,21,2,TER,TERCA,5,MAI,MAIO,3,2,1,2012
6536,2012-05-22,22,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2012
6537,2012-05-23,23,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2012
6538,2012-05-24,24,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2012
6539,2012-05-25,25,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2012
6540,2012-05-26,26,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2012
6541,2012-05-27,27,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2012
6542,2012-05-28,28,2,TER,TERCA,5,MAI,MAIO,3,2,1,2012
6543,2012-05-29,29,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2012
6544,2012-05-30,30,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2012
6545,2012-05-31,31,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2012
6546,2012-06-01,1,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2012
6547,2012-06-02,2,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2012
6548,2012-06-03,3,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2012
6549,2012-06-04,4,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2012
6550,2012-06-05,5,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2012
6551,2012-06-06,6,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2012
6552,2012-06-07,7,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2012
6553,2012-06-08,8,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2012
6554,2012-06-09,9,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2012
6555,2012-06-10,10,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2012
6556,2012-06-11,11,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2012
6557,2012-06-12,12,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2012
6558,2012-06-13,13,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2012
6559,2012-06-14,14,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2012
6560,2012-06-15,15,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2012
6561,2012-06-16,16,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2012
6562,2012-06-17,17,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2012
6563,2012-06-18,18,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2012
6564,2012-06-19,19,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2012
6565,2012-06-20,20,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2012
6566,2012-06-21,21,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2012
6567,2012-06-22,22,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2012
6568,2012-06-23,23,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2012
6569,2012-06-24,24,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2012
6570,2012-06-25,25,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2012
6571,2012-06-26,26,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2012
6572,2012-06-27,27,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2012
6573,2012-06-28,28,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2012
6574,2012-06-29,29,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2012
6575,2012-06-30,30,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2012
6576,2012-07-01,1,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2012
6577,2012-07-02,2,2,TER,TERCA,7,JUL,JULHO,4,3,2,2012
6578,2012-07-03,3,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2012
6579,2012-07-04,4,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2012
6580,2012-07-05,5,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2012
6581,2012-07-06,6,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2012
6582,2012-07-07,7,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2012
6583,2012-07-08,8,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2012
6584,2012-07-09,9,2,TER,TERCA,7,JUL,JULHO,4,3,2,2012
6585,2012-07-10,10,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2012
6586,2012-07-11,11,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2012
6587,2012-07-12,12,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2012
6588,2012-07-13,13,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2012
6589,2012-07-14,14,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2012
6590,2012-07-15,15,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2012
6591,2012-07-16,16,2,TER,TERCA,7,JUL,JULHO,4,3,2,2012
6592,2012-07-17,17,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2012
6593,2012-07-18,18,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2012
6594,2012-07-19,19,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2012
6595,2012-07-20,20,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2012
6596,2012-07-21,21,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2012
6597,2012-07-22,22,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2012
6598,2012-07-23,23,2,TER,TERCA,7,JUL,JULHO,4,3,2,2012
6599,2012-07-24,24,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2012
6600,2012-07-25,25,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2012
6601,2012-07-26,26,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2012
6602,2012-07-27,27,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2012
6603,2012-07-28,28,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2012
6604,2012-07-29,29,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2012
6605,2012-07-30,30,2,TER,TERCA,7,JUL,JULHO,4,3,2,2012
6606,2012-07-31,31,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2012
6607,2012-08-01,1,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2012
6608,2012-08-02,2,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2012
6609,2012-08-03,3,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2012
6610,2012-08-04,4,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2012
6611,2012-08-05,5,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2012
6612,2012-08-06,6,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2012
6613,2012-08-07,7,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2012
6614,2012-08-08,8,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2012
6615,2012-08-09,9,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2012
6616,2012-08-10,10,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2012
6617,2012-08-11,11,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2012
6618,2012-08-12,12,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2012
6619,2012-08-13,13,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2012
6620,2012-08-14,14,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2012
6621,2012-08-15,15,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2012
6622,2012-08-16,16,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2012
6623,2012-08-17,17,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2012
6624,2012-08-18,18,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2012
6625,2012-08-19,19,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2012
6626,2012-08-20,20,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2012
6627,2012-08-21,21,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2012
6628,2012-08-22,22,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2012
6629,2012-08-23,23,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2012
6630,2012-08-24,24,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2012
6631,2012-08-25,25,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2012
6632,2012-08-26,26,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2012
6633,2012-08-27,27,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2012
6634,2012-08-28,28,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2012
6635,2012-08-29,29,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2012
6636,2012-08-30,30,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2012
6637,2012-08-31,31,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2012
6638,2012-09-01,1,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2012
6639,2012-09-02,2,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2012
6640,2012-09-03,3,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2012
6641,2012-09-04,4,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2012
6642,2012-09-05,5,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2012
6643,2012-09-06,6,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2012
6644,2012-09-07,7,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2012
6645,2012-09-08,8,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2012
6646,2012-09-09,9,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2012
6647,2012-09-10,10,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2012
6648,2012-09-11,11,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2012
6649,2012-09-12,12,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2012
6650,2012-09-13,13,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2012
6651,2012-09-14,14,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2012
6652,2012-09-15,15,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2012
6653,2012-09-16,16,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2012
6654,2012-09-17,17,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2012
6655,2012-09-18,18,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2012
6656,2012-09-19,19,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2012
6657,2012-09-20,20,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2012
6658,2012-09-21,21,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2012
6659,2012-09-22,22,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2012
6660,2012-09-23,23,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2012
6661,2012-09-24,24,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2012
6662,2012-09-25,25,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2012
6663,2012-09-26,26,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2012
6664,2012-09-27,27,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2012
6665,2012-09-28,28,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2012
6666,2012-09-29,29,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2012
6667,2012-09-30,30,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2012
6668,2012-10-01,1,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2012
6669,2012-10-02,2,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2012
6670,2012-10-03,3,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2012
6671,2012-10-04,4,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2012
6672,2012-10-05,5,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2012
6673,2012-10-06,6,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2012
6674,2012-10-07,7,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2012
6675,2012-10-08,8,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2012
6676,2012-10-09,9,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2012
6677,2012-10-10,10,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2012
6678,2012-10-11,11,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2012
6679,2012-10-12,12,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2012
6680,2012-10-13,13,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2012
6681,2012-10-14,14,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2012
6682,2012-10-15,15,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2012
6683,2012-10-16,16,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2012
6684,2012-10-17,17,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2012
6685,2012-10-18,18,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2012
6686,2012-10-19,19,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2012
6687,2012-10-20,20,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2012
6688,2012-10-21,21,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2012
6689,2012-10-22,22,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2012
6690,2012-10-23,23,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2012
6691,2012-10-24,24,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2012
6692,2012-10-25,25,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2012
6693,2012-10-26,26,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2012
6694,2012-10-27,27,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2012
6695,2012-10-28,28,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2012
6696,2012-10-29,29,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2012
6697,2012-10-30,30,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2012
6698,2012-10-31,31,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2012
6699,2012-11-01,1,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2012
6700,2012-11-02,2,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2012
6701,2012-11-03,3,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2012
6702,2012-11-04,4,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2012
6703,2012-11-05,5,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2012
6704,2012-11-06,6,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2012
6705,2012-11-07,7,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2012
6706,2012-11-08,8,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2012
6707,2012-11-09,9,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2012
6708,2012-11-10,10,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2012
6709,2012-11-11,11,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2012
6710,2012-11-12,12,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2012
6711,2012-11-13,13,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2012
6712,2012-11-14,14,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2012
6713,2012-11-15,15,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2012
6714,2012-11-16,16,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2012
6715,2012-11-17,17,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2012
6716,2012-11-18,18,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2012
6717,2012-11-19,19,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2012
6718,2012-11-20,20,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2012
6719,2012-11-21,21,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2012
6720,2012-11-22,22,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2012
6721,2012-11-23,23,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2012
6722,2012-11-24,24,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2012
6723,2012-11-25,25,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2012
6724,2012-11-26,26,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2012
6725,2012-11-27,27,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2012
6726,2012-11-28,28,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2012
6727,2012-11-29,29,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2012
6728,2012-11-30,30,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2012
6729,2012-12-01,1,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2012
6730,2012-12-02,2,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2012
6731,2012-12-03,3,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2012
6732,2012-12-04,4,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2012
6733,2012-12-05,5,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2012
6734,2012-12-06,6,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2012
6735,2012-12-07,7,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2012
6736,2012-12-08,8,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2012
6737,2012-12-09,9,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2012
6738,2012-12-10,10,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2012
6739,2012-12-11,11,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2012
6740,2012-12-12,12,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2012
6741,2012-12-13,13,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2012
6742,2012-12-14,14,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2012
6743,2012-12-15,15,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2012
6744,2012-12-16,16,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2012
6745,2012-12-17,17,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2012
6746,2012-12-18,18,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2012
6747,2012-12-19,19,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2012
6748,2012-12-20,20,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2012
6749,2012-12-21,21,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2012
6750,2012-12-22,22,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2012
6751,2012-12-23,23,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2012
6752,2012-12-24,24,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2012
6753,2012-12-25,25,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2012
6754,2012-12-26,26,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2012
6755,2012-12-27,27,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2012
6756,2012-12-28,28,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2012
6757,2012-12-29,29,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2012
6758,2012-12-30,30,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2012
6759,2012-12-31,31,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2012
6760,2013-01-01,1,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2013
6761,2013-01-02,2,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2013
6762,2013-01-03,3,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2013
6763,2013-01-04,4,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2013
6764,2013-01-05,5,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2013
6765,2013-01-06,6,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2013
6766,2013-01-07,7,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2013
6767,2013-01-08,8,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2013
6768,2013-01-09,9,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2013
6769,2013-01-10,10,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2013
6770,2013-01-11,11,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2013
6771,2013-01-12,12,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2013
6772,2013-01-13,13,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2013
6773,2013-01-14,14,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2013
6774,2013-01-15,15,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2013
6775,2013-01-16,16,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2013
6776,2013-01-17,17,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2013
6777,2013-01-18,18,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2013
6778,2013-01-19,19,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2013
6779,2013-01-20,20,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2013
6780,2013-01-21,21,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2013
6781,2013-01-22,22,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2013
6782,2013-01-23,23,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2013
6783,2013-01-24,24,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2013
6784,2013-01-25,25,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2013
6785,2013-01-26,26,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2013
6786,2013-01-27,27,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2013
6787,2013-01-28,28,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2013
6788,2013-01-29,29,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2013
6789,2013-01-30,30,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2013
6790,2013-01-31,31,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2013
6791,2013-02-01,1,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2013
6792,2013-02-02,2,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2013
6793,2013-02-03,3,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2013
6794,2013-02-04,4,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2013
6795,2013-02-05,5,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2013
6796,2013-02-06,6,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2013
6797,2013-02-07,7,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2013
6798,2013-02-08,8,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2013
6799,2013-02-09,9,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2013
6800,2013-02-10,10,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2013
6801,2013-02-11,11,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2013
6802,2013-02-12,12,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2013
6803,2013-02-13,13,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2013
6804,2013-02-14,14,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2013
6805,2013-02-15,15,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2013
6806,2013-02-16,16,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2013
6807,2013-02-17,17,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2013
